itemId,name,goldCost,purchasableMap11,adcCompleted,statKeys,skillRefs,dpsOperations,mechanismTags,coverageStatus,nextAction,evidenceRefs,textPreview
222512,猎魔人弩箭,2500,false,false,attack_speed;crit_chance;ms_pct,,,on_hit;crit;damage_modifier;active,special_or_non_map11,defer,,40%攻击速度 25%暴击几率 4%移动速度 守夜 获得30终极技能急速。 开战弹幕 (0秒) 在施放你的终极技能后，你在8秒内的下3次攻击获得50%攻击速度并且必定产生暴击，造成你的75%常规暴击伤害。如果一次攻击本应暴击，则此攻击造成常规暴击伤害并且还会造成10%额外真实伤害。
222517,无穷饥渴,2500,false,false,ad,,,dot_or_duration,special_or_non_map11,defer,,60攻击力 5%全能吸血 20%韧性 饥馑 获得0技能急速。 盛宴 如果一名在过去3秒内曾被你造成过伤害的英雄阵亡，则获得持续8秒的15%全能吸血。
222522,实现器,2500,false,false,ap;mana,,,damage_modifier;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,90法术强度 300法力 10技能急速 法力成真 (0秒) 在8秒的持续期间里，你的法力值获得强化。在强化状态下，你的技能花费100%额外法力值，你获得额外的0技能伤害、护盾值、治疗效果，并且你的基础技能的冷却时间转速加快30%。
222523,海克斯镜片 C44,2500,false,false,ad;crit_chance,,,on_hit;crit;damage_modifier;dot_or_duration,special_or_non_map11,defer,,50攻击力 25%暴击几率 高倍望远镜 攻击造成至多10%额外伤害，基于敌人离你有多远 (在500码时达到最大伤害)。 奥术瞄准 当一个你在3秒内造成过伤害的英雄阵亡时，你获得持续10秒的150额外攻击距离。
222524,班德尔音管,2500,false,false,armor;hp;magic_resist,,,slow_or_cc;dot_or_duration,special_or_non_map11,defer,,200生命值 10技能急速 25护甲 25魔法抗性 嘹亮旋律 减速或定身一个敌方英雄时会提供一个持续0秒的【嘹亮旋律】。【嘹亮旋律】会为你提供35移动速度。当你拥有【嘹亮旋律】时，附近的友军，包括你自己，获得0攻击速度。
222525,原生质护带,2500,false,false,hp,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,600生命值 15技能急速 救主灵刃 (0秒) 在受到将使你的生命值跌到30%以下的伤害时，获得持续5秒的0最大生命值，然后在此期间持续治疗0生命值。在回复生命值状态下，你获得15%体型增长、10%移动速度、以及25%韧性。
222526,耳语头环,2500,false,false,hp;mana,,,shield_or_heal,special_or_non_map11,defer,,200生命值 8%治疗和护盾强度 75%基础法力回复 300法力 神圣 获得0治疗和护盾强度。 法力积攒 在2个对战回合后，这个装备会转变为歌之权冠。
222530,歌之权冠,2500,false,false,hp;mana,,,shield_or_heal,special_or_non_map11,defer,,200生命值 8%治疗和护盾强度 1000法力 100%基础法力回复 和谐 获得0%治疗和护盾强度。 和音 当你或你在前3秒提供过治疗或护盾的任一友军处在与英雄的战斗状态时，每秒治疗附近生命值最低的那个友军0生命值。
223001,薄暮法袍,2500,false,false,ability_haste;armor;hp;magic_resist,,,damage_modifier;dot_or_duration,special_or_non_map11,defer,,200生命值 30护甲 30魔法抗性 20技能急速 闪芒：在定身英雄或被定身时，使该目标和附近的所有敌方英雄受到7%伤害提升，持续5秒。 神话被动：你每装备一件传说装备，就会获得 5护甲和魔法抗性
223002,引路者,2500,false,false,armor;hp;ms_pct,,,slow_or_cc;spellblade;dot_or_duration,special_or_non_map11,defer,,300生命值 45护甲 6%移动速度 引路 在移动时，积攒至多20额外移动速度。 在最大速度时：生成一条路径来使你的友方英雄们加快移动速度，数额相当于你的15%移动速度。如果你是近战英雄，你的下一次攻击还会对目标造成持续1秒的50%减速。
223003,大天使之杖,2500,false,false,ability_haste;ap;hp;mana,,,,special_or_non_map11,defer,,55法术强度 600法力 25技能急速 敬畏 获得相当于2%额外法力值的法术强度。 法力积攒 在2个对战回合后，这个装备转变为炽天使之拥。
223004,魔宗,2500,false,false,ability_haste;ad;mana,,,,special_or_non_map11,defer,,40攻击力 600法力 15技能急速 敬畏 获得相当于0的额外攻击力。 法力积攒 在2个对战回合后，这个装备会转变为魔切。
223005,鬼蟹,500,false,false,ms_f,,,active;dot_or_duration,special_or_non_map11,defer,,70移动速度 墙体行走： (0秒) 获得持续6秒的穿墙行走能力。在墙体内时，获得300移动速度。施放一个技能或进行攻击将结束这个效果。
223006,狂战士胫甲,500,false,false,attack_speed;ms_f,,,,special_or_non_map11,defer,,35%攻击速度 55移动速度
223008,暴食胫甲,,false,false,ms_f,,,,special_or_non_map11,defer,,
223009,轻灵之靴,500,false,false,ms_f,,,slow_or_cc,special_or_non_map11,defer,,70移动速度 所受的移动减速效果的强度降低40%。
223011,炼金科技纯化器,1900,false,false,ability_haste;ap,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,35法术强度 10%治疗和护盾强度 75%基础法力回复 15技能急速 芙顶之毒 对英雄们造成伤害时会施加40%重伤效果，持续3秒。 如果一个敌人在持续被重伤效果影响下治疗的生命值超过其80%最大生命值，那么此效果提升至60%重伤。 重伤会降低治疗效果和生命回复的效能。
223020,法师之靴,500,false,false,ms_f,,,penetration_or_shred,special_or_non_map11,defer,,20法术穿透 55移动速度
223026,守护天使,2500,false,false,ad;armor,,,,special_or_non_map11,defer,,55攻击力 45护甲 拯救恩典： 你的英雄在受到致命伤害时，会在凝滞4秒后原地复活，恢复50%基础生命值和100%最大法力值。这效果有一回合的冷却时间。
223031,无尽之刃,2500,false,false,ad;crit_chance,,,crit,special_or_non_map11,defer,,55攻击力 25%暴击几率 40%暴击伤害
223032,育恩塔尔荒野箭,2500,false,false,ad;crit_chance,,,on_hit;crit;dot_or_duration,special_or_non_map11,defer,,45攻击力 40%攻击速度 0%暴击几率 熟能生巧 攻击时，永久获得暴击几率，至多至25%。 疾风骤雨 攻击一个敌方英雄时，获得持续6秒的30%攻击速度(30秒冷却时间)。 攻击可使这个冷却时间缩短1秒，这个缩减值会在暴击时提升至2秒。
223033,凡性的提醒,2500,false,false,ad;crit_chance,,,crit;shield_or_heal;penetration_or_shred;dot_or_duration,special_or_non_map11,defer,,30攻击力 30%护甲穿透 25%暴击几率 脓毒 对敌方英雄造成物理伤害时会施加40%重伤效果，持续3秒。 如果一个敌人在持续被重伤效果影响下治疗的生命值超过其60%最大生命值，那么此效果提升至80%重伤。 重伤会降低治疗效果和生命回复的效能。
223036,多米尼克领主的致意,2500,false,false,ad;crit_chance,,,crit;penetration_or_shred,special_or_non_map11,defer,,30攻击力 40%护甲穿透 25%暴击几率
223039,阿塔玛的清算,2500,false,false,crit_chance;hp,,,crit,special_or_non_map11,defer,,700生命值 20%暴击几率 大手 获得0-30%暴击几率，受益于你的额外生命值。
223040,炽天使之拥,2500,false,false,ability_haste;ap;mana,,,damage_modifier;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,60法术强度 1200法力 25技能急速 敬畏 获得相当于4%额外法力值的法术强度(0)。 救主灵刃 在受到将使你的生命值跌到30%以下的伤害时，获得持续3秒的350+20%最大法力值的护盾值(0秒)。
223042,魔切,2500,false,false,ability_haste;ad;mana,,,on_hit;damage_modifier,special_or_non_map11,defer,,40攻击力 1000法力 15技能急速 敬畏 获得基于法力值的额外攻击力。 冲击 攻击会对英雄造成额外物理伤害。
223046,幻影之舞,2500,false,false,attack_speed;crit_chance;ms_pct,,,crit,special_or_non_map11,defer,,60%攻击速度 8%移动速度 25%暴击几率 幽影华尔兹变为幽灵状态。
223047,铁板靴,500,false,false,armor;ms_f,,,,special_or_non_map11,defer,,25护甲 30移动速度 使即将到来的攻击伤害降低14%。
223050,基克的聚合,2500,false,false,ability_haste;armor;hp;magic_resist,,,active;slow_or_cc,special_or_non_map11,defer,,300生命值 25护甲 15技能急速 30魔法抗性 霜火风暴 施放你的终极技能时会召唤一个风暴环绕于你5秒。这个风暴对敌方英雄们造成每秒0魔法伤害和30%减速。
223053,斯特拉克的挑战护手,2500,false,false,hp,,,damage_modifier;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,300生命值 20%韧性 抓人双爪 获得0额外攻击力。 救主灵刃 (0秒) 在受到将使你的生命值跌到30%以下的伤害时，提供在4.5秒里持续衰减的0护盾值。
223057,耀光,2500,false,false,ability_haste,,,damage_modifier;active;spellblade,special_or_non_map11,defer,,10技能急速 咒刃 施放技能后，你的下一次普通攻击因强化而附带额外伤害。
223065,振奋盔甲,2500,false,false,ability_haste;hp;magic_resist,,,shield_or_heal,special_or_non_map11,defer,,300生命值 40魔法抗性 10技能急速 无拘活力 使你所受的全部治疗和护盾的效果提升30%。
223067,燃烧宝石,500,false,false,ability_haste;hp,,,,special_or_non_map11,defer,,200生命值 10技能急速
223068,日炎圣盾,2500,false,false,ability_haste;armor;hp,,,dot_or_duration,special_or_non_map11,defer,,350生命值 40护甲 10技能急速 献祭 承受或造成伤害后，每秒对附近敌人造成0魔法伤害，持续3秒。
223069,虚空献祭,6000,false,false,armor;hp;magic_resist,,,dot_or_duration,special_or_non_map11,defer,,1000生命值 100护甲 80魔法抗性 25技能急速 200%基础生命回复 献祭 承受或造成伤害后，每秒对附近敌人造成0魔法伤害，持续5秒。
223071,黑色切割者,2500,false,false,ability_haste;ad;hp,,,penetration_or_shred;dot_or_duration,special_or_non_map11,defer,,40攻击力 350生命值 20技能急速 切割 对英雄造成物理伤害时会施加6%护甲削减，持续6秒，至多至30%护甲削减。 热烈 造成物理伤害时会提供持续2秒的20移动速度。
223072,饮血剑,2500,false,false,ad;life_steal,,,shield_or_heal,special_or_non_map11,defer,,70攻击力 18%生命偷取 灵液护盾 将来自你的生命偷取的溢出治疗效果转化为护盾值。
223073,海克斯注力刚壁,2500,false,false,ad;attack_speed;hp,,,active;charge;dot_or_duration,special_or_non_map11,defer,,40攻击力 30%攻击速度 450生命值 海克斯充能 获得30终极技能急速。 过载 在施放你的终极技能后，获得持续8秒的50%攻击速度和20%移动速度。
223074,贪欲九头蛇,2500,false,false,ability_haste;ad;life_steal,,,active,special_or_non_map11,defer,,70攻击力 15技能急速 15%生命偷取 顺劈：攻击和技能会对附近的其它敌人造成物理伤害。主动使用以命中附近的敌人们。 血斩 对你周围的敌人们造成物理伤害。 你的生命偷取会作用于此伤害。
223075,荆棘之甲,2500,false,false,armor;hp,,,shield_or_heal,special_or_non_map11,defer,,300生命值 60护甲 荆棘： 在被一次攻击命中后，对攻击者造成魔法伤害并且如果目标是英雄，还会施加40%重伤效果。 重伤会降低治疗效果和生命回复的效能。
223078,三相之力,2500,false,false,ability_haste;ad;attack_speed;hp,,,on_hit;damage_modifier;active;spellblade,special_or_non_map11,defer,,35攻击力 25%攻击速度 333生命值 20技能急速 咒刃 在施放一个技能后，你的下一次普通攻击会获得强化，造成额外物理伤害。 加快 普攻会提供移动速度。
223084,心之钢,2500,false,false,ability_haste;hp,,,on_hit;damage_modifier;charge;dot_or_duration,special_or_non_map11,defer,,700生命值 庞然吞食 每个目标(0秒) 当附近有一名敌方英雄时，随时间持续充能一次对该英雄的强力攻击。充能攻击会造成额外物理伤害，并为你提供永久最大生命值。 歌利亚巨人 获得基于总生命值的体型提升。
223085,卢安娜的飓风,2500,false,false,attack_speed;crit_chance;ms_pct,,,on_hit;crit,special_or_non_map11,defer,,45%攻击速度 25%暴击几率 4%移动速度 风怒 你的普通攻击会朝目标附近的至多2个敌人发射弩箭。这些弩箭能够附带攻击特效并且可以暴击。 这件装备仅远程英雄可用。
223087,斯塔缇克电刃,2500,false,false,ad;attack_speed;ms_pct,,,,special_or_non_map11,defer,,45攻击力 40%攻击速度 4%移动速度 电火花 攻击命中时会触发连锁闪电，造成魔法伤害，有冷却时间。 电击 在对目标造成伤害的3秒内参与击杀，会重置电火花的冷却时间。
223089,灭世者的死亡之帽,2500,false,false,ap,,,,special_or_non_map11,defer,,65法术强度 魔法乐章 使你的总法术强度提升30%。
223091,智慧末刃,2500,false,false,attack_speed;magic_resist,,,,special_or_non_map11,defer,,50%攻击速度 40魔法抗性 20%韧性 喧争：攻击附带魔法伤害并提供移动速度。
223094,疾射火炮,2500,false,false,attack_speed;crit_chance;ms_pct,,,on_hit;crit;damage_modifier;charge,special_or_non_map11,defer,,30%攻击速度 25%暴击几率 4%移动速度 盈能 移动和攻击会生成一次盈能攻击。 神射手 你的盈能攻击附带200额外魔法伤害。此外，【盈能】攻击至多获得35%额外攻击距离。 【盈能】的叠层速度在【斗魂竞技场】中翻倍。
223095,岚切,2500,false,false,ad;attack_speed;crit_chance,,,on_hit;crit;damage_modifier;charge;dot_or_duration,special_or_non_map11,defer,,50攻击力 20%攻击速度 25%暴击几率 盈能 移动和攻击会生成一次盈能攻击。 电冲 你的盈能攻击附带0额外魔法伤害并提供持续1.5秒的45%移动速度。 【盈能】的叠层速度在【斗魂竞技场】中翻倍。
223100,巫妖之祸,2500,false,false,ability_haste;ap;ms_pct,,,on_hit;damage_modifier;active;spellblade,special_or_non_map11,defer,,80法术强度 10%移动速度 20技能急速 咒刃 (0秒) 施放技能后，你的下一次普通攻击因强化而附带额外的0魔法伤害攻击特效。
223102,女妖面纱,2500,false,false,ap;magic_resist,,,shield_or_heal,special_or_non_map11,defer,,80法术强度 40魔法抗性 废除 提供一层法术护盾来格挡下一个敌方技能。 如果你在此装备冷却完毕之前受到来自英雄的伤害，那么它的冷却时间会重新开始计算。
223105,军团圣盾,500,false,false,ability_haste;armor;magic_resist,,,,special_or_non_map11,defer,,30护甲 30魔法抗性 10技能急速
223107,救赎,2500,false,false,ability_haste;hp,,,active;shield_or_heal,special_or_non_map11,defer,,30法术强度 15技能急速 100%基础法力回复 16%治疗和护盾强度 主动 (0秒) 干涉 选择范围内的一个区域作为目标。在2.5秒后，召下一道光束来治疗友方英雄们并伤害敌方英雄们。
223109,骑士之誓,2500,false,false,ability_haste;armor;hp,,,active;shield_or_heal,special_or_non_map11,defer,,400生命值 50护甲 15技能急速 牺牲 当你的誓约者在附近时，将其所受的12%伤害转移到你身上，并为你提供相当于其对英雄的10%已造成伤害值的治疗效果。 主动(0秒) 立誓 指定一名友方英雄作为你的誓约者。
223110,冰霜之心,2500,false,false,ability_haste;armor;mana,,,,special_or_non_map11,defer,,90护甲 450法力 15技能急速 凛冬之抚 附近敌人的攻击速度降低。
223111,水银之靴,500,false,false,magic_resist;ms_f,,,,special_or_non_map11,defer,,30魔法抗性 30移动速度 30%韧性
223112,守护者法球,500,false,false,ability_haste;ap,,,,special_or_non_map11,defer,,55法术强度 25技能急速 复原力 每5秒回复10法力值。如果你不能获得法力值，则转而回复15生命值。
223115,纳什之牙,2500,false,false,ability_haste;ap;attack_speed,,,on_hit,special_or_non_map11,defer,,70法术强度 45%攻击速度 10技能急速 艾卡西亚之咬 攻击附带魔法伤害攻击特效。
223116,瑞莱的冰晶节杖,2500,false,false,ap;hp,,,slow_or_cc;dot_or_duration,special_or_non_map11,defer,,60法术强度 350生命值 凝霜 伤害型技能会使敌人减速30%，持续1秒。
223118,残疫,2500,false,false,ability_haste;ap;mana,,,penetration_or_shred;dot_or_duration,special_or_non_map11,defer,,70法术强度 600法力 20技能急速 蔑视 你的终极技能获得技能急速。 憎恨之雾 在用你的终极技能对一个英雄造成伤害时，灼烧其脚下的地面，造成伤害并削减其魔法抗性。
223119,凛冬之临,2500,false,false,ability_haste;hp;mana,,,,special_or_non_map11,defer,,400生命值 600法力 15技能急速 敬畏获得相当于总法力值的额外生命值。法力积攒在2个对战回合后，这个装备转变为末日寒冬。
223121,末日寒冬,2500,false,false,ability_haste;hp;mana,,,shield_or_heal;slow_or_cc,special_or_non_map11,defer,,400生命值 1000法力 15技能急速 敬畏：获得基于法力值的额外生命值。永续：定身或减速一名敌方英雄时会提供一个护盾。如果附近有1名以上的敌人，则护盾值会提升。
223124,鬼索的狂暴之刃,2500,false,false,ad;ap;attack_speed,,,on_hit,special_or_non_map11,defer,,20攻击力 25法术强度 25%攻击速度 攻击附带30魔法伤害攻击特效。 沸腾打击 普通攻击会提供8%攻击速度，至多可叠加4次并至多提供0攻击速度。在满层状态下，每第三次攻击会附带2次攻击特效。
223135,虚空之杖,2500,false,false,ap,,,penetration_or_shred,special_or_non_map11,defer,,65法术强度 40%法术穿透
223137,蜕生,2500,false,false,ability_haste;ap,,,shield_or_heal;penetration_or_shred,special_or_non_map11,defer,,60法术强度 30%法术穿透 15技能急速 死中焕生 每当一个敌方英雄在被你造成伤害后的3秒内阵亡时，在其所在位置生成一个新星，来为友军们治疗生命值。
223139,水银弯刀,2500,false,false,ad;life_steal;magic_resist,,,active,special_or_non_map11,defer,,45攻击力 40魔法抗性 10%生命偷取 主动 - 水银：移除你英雄身上的所有控制类减益效果并提供移动速度。
223142,幽梦之灵,2500,false,false,ability_haste;ad,,,active,special_or_non_map11,defer,,55攻击力 22穿甲 4%移动速度 鬼影萦绕 非战斗状态期间获得0移动速度。 主动 (0秒) 鬼魂步伐 提供移动速度和幽灵状态。
223143,兰顿之兆,2500,false,false,armor;hp,,,crit;active;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,300生命值 75护甲 复原力 暴击对你造成的伤害降低30%。 谦卑 减速附近的敌人们。 主动(0秒) 谦卑 对附近敌人造成持续2秒的70%减速。
223146,海克斯科技枪刃,2500,false,false,ad;ap,,,active;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,90法术强度 45攻击力 15%全能吸血 主动 (0秒) 闪电弹 震击目标敌方英雄，造成0魔法伤害和持续1.5秒的25%减速。
223152,海克斯科技火箭腰带,2500,false,false,ability_haste;ap;hp,,,active,special_or_non_map11,defer,,95法术强度 400生命值 20技能急速 主动 - 超音速：朝着目标方向冲刺，释放一道魔法弹圆弧，造成魔法伤害。
223153,破败王者之刃,2500,false,false,ad;attack_speed;life_steal,,,on_hit;current_hp;damage_modifier;slow_or_cc,special_or_non_map11,defer,,30攻击力 20%攻击速度 10%生命偷取 雾之锋 攻击附带额外的敌人当前生命值的物理伤害 攻击特效。 抓挠之影 (0秒) 攻击一位英雄3次会对其造成减速。
223156,玛莫提乌斯之噬,2500,false,false,ability_haste;ad;magic_resist,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,50攻击力 15技能急速 40魔法抗性 救主灵刃 在受到将使你的生命值跌到30%以下的魔法伤害时，获得魔法伤害护盾。当救主灵刃触发时，获得全能吸血，持续到战斗结束为止。
223157,中娅沙漏,2500,false,false,ap;armor,,,active,special_or_non_map11,defer,,80法术强度 50护甲 主动 - 凝滞：在2.5秒里免疫伤害且不可被选取，但在此期间里无法采取任何其它行动(120秒)。
223158,明朗之靴,500,false,false,ability_haste;ms_f,,,,special_or_non_map11,defer,,40技能急速 45移动速度 获得10召唤师技能急速。
223161,朔极之矛,2500,false,false,ability_haste;ad;hp,,,damage_modifier;dot_or_duration,special_or_non_map11,defer,,40攻击力 350生命值 龙之力量 获得25基础技能急速。 专注意志 使用技能造成伤害会使你的英雄技能和被动伤害提升3%，持续6秒。（叠加4次）。
223165,莫雷洛秘典,2500,false,false,ability_haste;ap;hp,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,90法术强度 250生命值 15技能急速 苦难 对敌方英雄造成魔法伤害时会施加持续3秒的40%重伤效果。 如果一个敌人在持续被重伤效果影响下治疗的生命值超过其60%最大生命值，那么此效果提升至80%重伤。 重伤会降低治疗效果和生命回复的效能。
223172,灵风,2500,false,false,ability_haste;attack_speed;ms_pct,,,on_hit;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,50%攻击速度 10%移动速度 30技能急速 20%韧性 迅捷如风 获得持续6秒的5%移动速度攻击特效，至多可叠至25%移动速度。 韧性会减少晕眩、减速、嘲讽、恐惧、沉默、致盲、变形和定身效果的持续时间。它对浮空或压制效果无效。
223177,守护者之刃,500,false,false,ability_haste;ad;hp,,,,special_or_non_map11,defer,,25攻击力 250生命值 15技能急速
223181,破舰者,2500,false,false,ad;hp;ms_f;ms_pct,,,on_hit;damage_modifier,special_or_non_map11,defer,,40攻击力 500生命值 4%移动速度 船长 对英雄和史诗级野怪的每第五次攻击造成0额外物理伤害，对抗建筑物时提升至0。 单人派对 在你附近1500码内没有友方英雄时，你获得0护甲和魔法抗性。
223184,守护者战锤,500,false,false,ad;attack_speed;life_steal,,,,special_or_non_map11,defer,,25攻击力 35%攻击速度 5%生命偷取
223185,守护者短匕,500,false,false,ability_haste;ad,,,dot_or_duration,special_or_non_map11,defer,,25攻击力 11穿甲 10技能急速 农业镰刀 使能量花卉的效果提升20%。在攻击一个植物后获得持续3秒的100移动速度。
223190,钢铁烈阳之匣,2500,false,false,ability_haste;armor;hp;magic_resist,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,400生命值 25护甲 35魔法抗性 25技能急速 虔诚 为附近友军提供持续衰减的护盾值。
223193,石像鬼石板甲,2500,false,false,ability_haste;armor;magic_resist,,,active;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,60护甲 60魔法抗性 15技能急速 巩固：在受到来自一名英雄的伤害时，提供一层0护甲和0魔法抗性，持续6秒。 至多5层；每个英雄可提供1层。主动 - 坚不可摧：获得持续衰减的护盾值和体型提升。
223222,米凯尔的祝福,2500,false,false,hp,,,active;shield_or_heal;slow_or_cc,special_or_non_map11,defer,,400生命值 100%基础法力回复 16%治疗和护盾强度 主动(0秒) 纯化 移除一名友方英雄身上的所有控制类减益效果(击飞和压制除外)并回复生命值。
223302,界弓,2500,false,false,ad;attack_speed,,,on_hit;damage_modifier;penetration_or_shred;dot_or_duration,special_or_non_map11,defer,,30攻击力 25%攻击速度 晦影 攻击造成30额外魔法伤害 攻击特效。 交相 对抗英雄时，在光明特效和黑暗特效之间轮换：附带光明特效的攻击提供持续5秒的 护甲和魔抗。附带黑暗特效的攻击提供持续5秒的8%护甲穿透和法术穿透。
223504,炽热香炉,2500,false,false,ap;ms_pct,,,on_hit;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,40法术强度 12%治疗和护盾强度 150%基础法力回复 6%移动速度 圣洁化 对一名友方英雄施加治疗或护盾时，会使你们两个都获得持续6秒的强化，使你们的普攻获得40%攻击速度和25魔法伤害 攻击特效。
223508,夺萃之镰,2500,false,false,ability_haste;ad;crit_chance,,,on_hit;crit;damage_modifier;active;spellblade,special_or_non_map11,defer,,50攻击力 20技能急速 25%暴击几率 咒刃 施放技能后，你的下一次普通攻击会造成额外物理伤害并提供法力值 攻击特效。
223742,亡者的板甲,2500,false,false,armor;hp;ms_pct,,,on_hit;slow_or_cc;spellblade,special_or_non_map11,defer,,300生命值 40护甲 7%移动速度 沉船者 在移动时，积攒移动速度。你的下一次攻击会释放掉已积攒的移动速度来造成伤害。如果持有者是近战且达到满层速度，那么该次攻击还会减速目标。 永不沉没 你所受的移动减速效果的强度会被减弱。
223748,巨型九头蛇,2500,false,false,ad;hp,,,on_hit;damage_modifier,special_or_non_map11,defer,,40攻击力 400生命值 巨像：获得基于额外生命值的攻击力。顺劈：攻击附带额外伤害攻击特效，并生成一道冲击波来对目标身后的敌人们造成物理伤害。刚斩 强化你的下一次顺劈，使其造成额外物理伤害 攻击特效并对目标身后的敌人们造成额外物理伤害。
223814,夜之锋刃,2500,false,false,ad;hp,,,shield_or_heal,special_or_non_map11,defer,,45攻击力 14穿甲 375生命值 废除(0秒) 提供一层【法术护盾】来格挡下一个敌方技能。 如果你在这件装备冷却完毕之前受到伤害，那么它的冷却时间会重新开始计算。
224004,幽魂弯刀,2500,false,false,ad,,,active,special_or_non_map11,defer,,55攻击力 21穿甲 主动 - 灵魂之锚 (0秒) 标记你的当前位置。在5秒后，回到被标记的位置。你可以在灵魂之锚期间的任一时间点进行重新施放以提前回到你标记的位置。
224005,帝国指令,2500,false,false,ability_haste;ap,,,current_hp;slow_or_cc,special_or_non_map11,defer,,60法术强度 35技能急速 150%基础法力回复 协同开火 每个目标(0秒) 减速或定身一名敌方英雄时会将其标记5秒。友方英雄的伤害会引爆标记，造成相当于20%当前生命值的魔法伤害。
224401,自然之力,2500,false,false,hp;magic_resist;ms_pct,,,dot_or_duration,special_or_non_map11,defer,,400生命值 50魔法抗性 4%移动速度 吸收 受到来自敌方英雄的魔法伤害时会为你提供一层持续7秒的坚定(至多至10层)。敌人的定身效果会提供额外的2层。 消散 在10层坚定的状态下，获得50魔法抗性和14%移动速度提升。 一个技能每1秒可添加一层新的坚定。
224403,金铲铲,2500,false,false,ability_haste;ad;ap;armor;attack_speed;crit_chance;hp;life_steal;magic_resist;mana;ms_pct,,,crit,special_or_non_map11,defer,,90攻击力 125法术强度 60%攻击速度 25%暴击几率 250生命值 30护甲 30魔法抗性 250法力 20技能急速 10%移动速度 10%全能吸血 100%基础生命回复 100%基础法力回复 正在搞事 你正处在永久的火力全开中！ “它必须做点儿什么……” “错了，它什么都做得到！”
224628,视界专注,2500,false,false,ability_haste;ap,,,,special_or_non_map11,defer,,90法术强度 25技能急速 高能射击 在对600码或更远的英雄造成技能伤害时，将其显形6秒。 专注 在高能射击触发时，显形目标1400码内的所有其它敌方英雄3秒。
224629,星界驱驰,2500,false,false,ability_haste;ap;hp;ms_pct,,,dot_or_duration,special_or_non_map11,defer,,65法术强度 350生命值 35技能急速 4%移动速度 咒舞 对英雄造成魔法伤害或真实伤害时会提供0移动速度，持续4秒。
224633,裂隙制造者,2500,false,false,ability_haste;ap;hp,,,damage_modifier,special_or_non_map11,defer,,60法术强度 350生命值 15技能急速 虚空腐蚀 在与敌方英雄作战时，每过1秒，就会造成2%额外伤害，至多至8%。在最大强度时，获得全能吸血。 虚空灌注 获得相当于你2%额外生命值的法术强度。
224636,暗夜收割者,2500,false,false,ability_haste;ap;hp,,,damage_modifier;dot_or_duration,special_or_non_map11,defer,,90法术强度 300生命值 25技能急速 夺魂 用攻击或技能对一名英雄造成伤害时会造成额外的0魔法伤害并为你提供25%移动速度，持续1.5秒(对每个英雄有30(0秒))。 对一名未受影响的英雄造成伤害时会延长移动速度加成的持续时间。
224637,恶魔之拥,2500,false,false,ap;hp,,,damage_modifier;dot_or_duration,special_or_non_map11,defer,,75法术强度 350生命值 亚扎卡纳的凝视 造成技能伤害时会灼烧敌人，每秒造成相当于其{{ Item_Melee_Ranged_Split }} 最大生命值的魔法伤害 ，持续4秒。 黑暗契约 获得相当于你2%额外生命值的法术强度。 亚扎卡纳的凝视至多对野怪造成40伤害。
224644,破碎王后之冕,2500,false,false,ability_haste;ap;hp;mana,,,,special_or_non_map11,defer,,85法术强度 250生命值 600法力 20技能急速 护卫 你已被护卫，可使即将到来的英雄伤害降低40%。护卫在受到来自英雄的伤害后可存留2.5秒 ((0秒))。 如果在此装备冷却完毕之前受到来自英雄的伤害，那么它的冷却时间会重新开始计算。
224645,影焰,2500,false,false,ap,,,crit;execute_or_threshold;penetration_or_shred,special_or_non_map11,defer,,90法术强度 10法术穿透 余烬绽放 魔法伤害和真实伤害会暴击低于40%生命值的敌人，造成15%提升伤害。
224646,风暴狂涌,2500,false,false,ap;ms_pct,,,penetration_or_shred;dot_or_duration,special_or_non_map11,defer,,90法术强度 15法术穿透 4%移动速度 风暴掠袭 在2.5秒内对一个英雄造成相当于其25%最大生命值的伤害时，对其施加风啸并提供持续1.5秒的25%移动速度。 风啸 在2秒后，造成魔法伤害。如果目标在风啸触发前阵亡，那么它会对附近的敌人们造成伤害并且你会获得持续1.5秒的25%移动速度。
226035,密银黎明,2500,false,false,ad;hp;magic_resist,,,active;slow_or_cc,special_or_non_map11,defer,,40攻击力 300生命值 40魔法抗性 主动 - 水银：移除你英雄身上的所有控制类减益效果并提供韧性和减速抗性。
226333,死亡之舞,2500,false,false,ability_haste;ad;armor,,,dot_or_duration,special_or_non_map11,defer,,60攻击力 10技能急速 45护甲 无视痛苦 所受的伤害会以流血形式持续扣除。 蔑视： 参与击杀英雄后会净化无视痛苦的剩余伤害，并持续回复生命值。
